Team 1;Team 2;Team 1 win?;blue side;date;Event;rooster 1;rooster 2;ID;relevance;comment;x
SK Gaming;Fnatic;1;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;135;1;;x
Millenium;SHC XD;1;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;136;1;;x
Copenhagen Wolves;Gambit;1;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;137;1;;x
Alliance;Millenium;0;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;138;1;;x
Gambit;ROCCAT;1;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;139;1;;x
SHC XD;SK Gaming;0;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;140;1;;x
Millenium;ROCCAT;0;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;141;1;;x
SK Gaming;Copenhagen Wolves;1;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;142;1;;x
Gambit;Fnatic;0;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;143;1;;x
Millenium;SK Gaming;0;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;144;1;;x
Copenhagen Wolves;SHC XD;1;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;145;1;;x
Alliance;Gambit;1;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;146;1;;x
Fnatic;ROCCAT;1;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;147;1;;x
Alliance;Copenhagen Wolves;1;1;3/04/2014;EU Spring Season 2014 - Week 11;?;?;148;1;;x
Millenium;Copenhagen Wolves;0;1;28/3/2014;EU Spring Season 2014 - Week 10;?;?;149;1;;x
SK Gaming;Gambit;1;1;28/3/2014;EU Spring Season 2014 - Week 10;?;?;150;1;;x
ROCCAT;Alliance;0;1;28/3/2014;EU Spring Season 2014 - Week 10;?;?;151;1;;x
SHC XD;Fnatic;0;1;28/3/2014;EU Spring Season 2014 - Week 10;?;?;152;1;;x
SK Gaming;Alliance;0;1;28/3/2014;EU Spring Season 2014 - Week 10;?;?;153;1;;x
SHC XD;Gambit;1;1;28/3/2014;EU Spring Season 2014 - Week 10;?;?;154;1;;x
Fnatic;Millenium;1;1;28/3/2014;EU Spring Season 2014 - Week 10;?;?;155;1;;x
Copenhagen Wolves;ROCCAT;0;1;28/3/2014;EU Spring Season 2014 - Week 10;?;?;156;1;;x
Gambit;Alliance;0;1;21/3/2014;EU Spring Season 2014 - Week 9;?;?;157;1;;x
SHC XD;Millenium;1;1;21/3/2014;EU Spring Season 2014 - Week 9;?;?;158;1;;x
ROCCAT;Fnatic;0;1;21/3/2014;EU Spring Season 2014 - Week 9;?;?;159;1;;x
Copenhagen Wolves;SK Gaming;0;1;21/3/2014;EU Spring Season 2014 - Week 9;?;?;160;1;;x
Gambit;Millenium;1;1;21/3/2014;EU Spring Season 2014 - Week 9;?;?;161;1;;x
ROCCAT;SK Gaming;1;1;21/3/2014;EU Spring Season 2014 - Week 9;?;?;162;1;;x
Alliance;SHC XD;1;1;21/3/2014;EU Spring Season 2014 - Week 9;?;?;163;1;;x
Fnatic;Copenhagen Wolves;1;1;21/3/2014;EU Spring Season 2014 - Week 9;?;?;164;1;;x
Copenhagen Wolves;Fnatic;1;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;165;1;;x
ROCCAT;Gambit;1;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;166;1;;x
SK Gaming;Millenium;1;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;167;1;;x
SHC XD;Alliance;0;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;168;1;;x
ROCCAT;Millenium;0;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;169;1;;x
Gambit;SK Gaming;1;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;170;1;;x
Copenhagen Wolves;Alliance;0;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;171;1;;x
Fnatic;SHC XD;1;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;172;1;;x
Gambit;Copenhagen Wolves;1;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;173;1;;x
Alliance;ROCCAT;1;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;174;1;;x
Millenium;Fnatic;0;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;175;1;;x
Alliance;Gambit;1;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;176;1;;x
SK Gaming;ROCCAT;1;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;177;1;;x
Millenium;SHC XD;1;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;178;1;;x
Fnatic;SK Gaming;0;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;179;1;;x
SHC XD;Copenhagen Wolves;0;1;6/3/2014;EU Spring Season 2014 - Week 8;?;?;180;1;;x
Alliance;Fnatic;1;1;28/2/2014;EU Spring Season 2014 - Week 7;?;?;181;1;;x
SK Gaming;SHC XD;1;1;28/2/2014;EU Spring Season 2014 - Week 7;?;?;182;1;;x
Millenium;Gambit;0;1;28/2/2014;EU Spring Season 2014 - Week 7;?;?;183;1;;x
ROCCAT;Copenhagen Wolves;0;1;28/2/2014;EU Spring Season 2014 - Week 7;?;?;184;1;;x
Fnatic;Gambit;1;1;28/2/2014;EU Spring Season 2014 - Week 7;?;?;185;1;;x
Copenhagen Wolves;Millenium;1;1;28/2/2014;EU Spring Season 2014 - Week 7;?;?;186;1;;x
Alliance;SK Gaming;0;1;28/2/2014;EU Spring Season 2014 - Week 7;?;?;187;1;;x
SHC XD;ROCCAT;1;1;28/2/2014;EU Spring Season 2014 - Week 7;?;?;188;1;;x
Millenium;Copenhagen Wolves;0;1;21/2/2014;EU Spring Season 2014 - Week 6;?;?;189;1;;x
Gambit;ROCCAT;0;1;21/2/2014;EU Spring Season 2014 - Week 6;?;?;190;1;;x
SHC XD;Fnatic;1;1;21/2/2014;EU Spring Season 2014 - Week 6;?;?;191;1;;x
SK Gaming;Alliance;0;1;21/2/2014;EU Spring Season 2014 - Week 6;?;?;192;1;;x
Fnatic;Copenhagen Wolves;0;1;21/2/2014;EU Spring Season 2014 - Week 6;?;?;193;1;;x
Gambit;SHC XD;1;1;21/2/2014;EU Spring Season 2014 - Week 6;?;?;194;1;;x
ROCCAT;SK Gaming;0;1;21/2/2014;EU Spring Season 2014 - Week 6;?;?;195;1;;x
Millenium;Alliance;1;1;21/2/2014;EU Spring Season 2014 - Week 6;?;?;196;1;;x
SK Gaming;Fnatic;1;1;14/2/2014;EU Spring Season 2014 - Week 5;?;?;197;1;;x
Copenhagen Wolves;SHC XD;0;1;14/2/2014;EU Spring Season 2014 - Week 5;?;?;198;1;;x
ROCCAT;Alliance;1;1;14/2/2014;EU Spring Season 2014 - Week 5;?;?;199;1;;x
Gambit;Millenium;1;1;14/2/2014;EU Spring Season 2014 - Week 5;?;?;200;1;;x
Alliance;SHC XD;0;1;14/2/2014;EU Spring Season 2014 - Week 5;?;?;201;1;;x
Fnatic;Millenium;0;1;14/2/2014;EU Spring Season 2014 - Week 5;?;?;202;1;;x
Copenhagen Wolves;ROCCAT;0;1;14/2/2014;EU Spring Season 2014 - Week 5;?;?;203;1;;x
SK Gaming;Gambit;1;1;14/2/2014;EU Spring Season 2014 - Week 5;?;?;204;1;;x
Fnatic;Alliance;0;1;7/2/2014;EU Spring Season 2014 - Week 4;?;?;205;1;;x
Millenium;ROCCAT;0;1;7/2/2014;EU Spring Season 2014 - Week 4;?;?;206;1;;x
Copenhagen Wolves;Gambit;0;1;7/2/2014;EU Spring Season 2014 - Week 4;?;?;207;1;;x
SHC XD;Millenium;0;1;7/2/2014;EU Spring Season 2014 - Week 4;?;?;208;1;;x
SK Gaming;Copenhagen Wolves;0;1;7/2/2014;EU Spring Season 2014 - Week 4;?;?;209;1;;x
SHC XD;Gambit;1;1;7/2/2014;EU Spring Season 2014 - Week 4;?;?;210;1;;x
Fnatic;ROCCAT;0;1;7/2/2014;EU Spring Season 2014 - Week 4;?;?;211;1;;x
Alliance;Millenium;1;1;7/2/2014;EU Spring Season 2014 - Week 4;?;?;212;1;;x
Gambit;Alliance;1;1;31/1/2014;EU Spring Season 2014 - Week 3;?;?;213;1;;x
ROCCAT;Fnatic;0;1;31/1/2014;EU Spring Season 2014 - Week 3;?;?;214;1;;x
SHC XD;SK Gaming;1;1;31/1/2014;EU Spring Season 2014 - Week 3;?;?;215;1;;x
Copenhagen Wolves;Fnatic;0;1;31/1/2014;EU Spring Season 2014 - Week 3;?;?;216;1;;x
Alliance;SK Gaming;0;1;31/1/2014;EU Spring Season 2014 - Week 3;?;?;217;1;;x
SHC XD;Copenhagen Wolves;1;1;31/1/2014;EU Spring Season 2014 - Week 3;?;?;218;1;;x
SK Gaming;ROCCAT;1;1;31/1/2014;EU Spring Season 2014 - Week 3;?;?;219;1;;x
Gambit;Fnatic;1;1;31/1/2014;EU Spring Season 2014 - Week 3;?;?;220;1;;x
Millenium;Alliance;0;1;24/1/2014;EU Spring Season 2014 - Week 2;?;?;221;1;;x
ROCCAT;SHC XD;1;1;24/1/2014;EU Spring Season 2014 - Week 2;?;?;222;1;;x
Copenhagen Wolves;Millenium;1;1;24/1/2014;EU Spring Season 2014 - Week 2;?;?;223;1;;x
Gambit;SK Gaming;1;1;24/1/2014;EU Spring Season 2014 - Week 2;?;?;224;1;;x
Alliance;Copenhagen Wolves;1;1;24/1/2014;EU Spring Season 2014 - Week 2;?;?;225;1;;x
ROCCAT;Gambit;1;1;24/1/2014;EU Spring Season 2014 - Week 2;?;?;226;1;;x
Fnatic;SHC XD;1;1;24/1/2014;EU Spring Season 2014 - Week 2;?;?;227;1;;x
Millenium;SK Gaming;1;1;24/1/2014;EU Spring Season 2014 - Week 2;?;?;228;1;;x
Fnatic;Gambit;1;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;229;1;;x
Copenhagen Wolves;Alliance;1;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;230;1;;x
SHC XD;ROCCAT;0;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;231;1;;x
Alliance;Fnatic;0;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;232;1;;x
Gambit;Copenhagen Wolves;1;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;233;1;;x
SK Gaming;Millenium;0;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;234;1;;x
SHC XD;Alliance;1;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;235;1;;x
Fnatic;SK Gaming;1;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;236;1;;x
Millenium;Gambit;0;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;237;1;;x
Copenhagen Wolves;SK Gaming;0;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;238;1;;x
ROCCAT;Millenium;1;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;239;1;;x
SK Gaming;SHC XD;1;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;240;1;;x
Millenium;Fnatic;0;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;241;1;;x
ROCCAT;Copenhagen Wolves;0;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;242;1;;x
Gambit;SHC XD;1;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;243;1;;x
Alliance;ROCCAT;0;1;16/1/2014;EU Spring Season 2014 - Week 1;?;?;244;1;;x
WE Acad;Young Glory;0;1;10/8/2014;LPL Summer 2014 - Week 9;?;?;245;1;;x
WE Acad;Young Glory;0;2;10/8/2014;LPL Summer 2014 - Week 9;?;?;246;1;;x
WE Acad;OMG;1;1;10/8/2014;LPL Summer 2014 - Week 9;?;?;247;1;;x
WE Acad;OMG;0;2;10/8/2014;LPL Summer 2014 - Week 9;?;?;248;1;;x
